Year,Family,Genus,Reported.Taxon,Quantity,Unit,Importer,Exporter,Origin,Purpose,Source,Reporter.Type,import_permit_hash,export_permit_hash,origin_permit_hash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,325,kg,HK,LK,,T,W,E,,6c8c888d41c56d4a82e6dc38e52d0a31cabc5c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lamnidae,Isurus,Isurus oxyrinchus,275,kg,HK,LK,,T,W,E,,6c8c888d41c56d4a82e6dc38e52d0a31cabc5c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lamnidae,Isurus,Isurus paucus,75,kg,HK,LK,,T,W,E,,6c8c888d41c56d4a82e6dc38e52d0a31cabc5c81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,21903,kg,KR,ZA,,T,W,I,931a65452db0a69b1cebd7dd9beb1dd51f7eeed1,6c9cbe9280fc80a9de7a2d69fd7810425e7cfad9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Alopiidae,Alopias,Alopias pelagicus,57.56,kg,CN,MX,,T,W,E,,6cad8bb0c891d3e522c4bfc098ff1baeca7ced8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,279.3,kg,CN,MX,,T,W,E,,6cad8bb0c891d3e522c4bfc098ff1baeca7ced8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Alopiidae,Alopias,Alopias pelagicus,3475,kg,PE,EC,,T,W,I,5b69fed1c205bb20566efb09a639dfd6f4316648,6cb5f8c195314c15fb74d1c86e86944a7bf9147f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Alopiidae,Alopias,Alopias superciliosus,120,kg,PE,EC,,T,W,I,5b69fed1c205bb20566efb09a639dfd6f4316648,6cb5f8c195314c15fb74d1c86e86944a7bf9147f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Myliobatidae,Mobula,Mobula japanica,75,kg,HK,LK,,T,W,E,,6cbda1d1d661144387e6cce28ee1972cd119708a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Myliobatidae,Mobula,Mobula tarapacana,75,kg,HK,LK,,T,W,E,,6cbda1d1d661144387e6cce28ee1972cd119708a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,355,kg,HK,MX,,T,W,I,,6cc1513d52f0b96344be801b63f8ff639be9b89b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,341,kg,HK,MX,,T,W,I,,6cced2a866b9c05c67e3d446121e69da1f0118f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Alopiidae,Alopias,Alopias pelagicus,156.5,kg,CN,MX,,T,W,E,,6cda52a8dd0c84bba10eaf258b2edff7b8238891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Sphyrnidae,Sphyrna,Sphyrna zygaena,112.7,kg,HK,MX,,T,W,I,,6d397c80d869b298eabba8d442028d3f5a919e8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Alopiidae,Alopias,Alopias superciliosus,500,kg,HK,OM,,T,W,E,,6d3b1662cb3ae732163a5941bc5b3ec1d206fc81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,5000,kg,HK,OM,,T,W,E,,6d3b1662cb3ae732163a5941bc5b3ec1d206fc81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,600,kg,HK,OM,,T,W,E,,6d3b1662cb3ae732163a5941bc5b3ec1d206fc81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lamnidae,Isurus,Isurus oxyrinchus,1200,kg,HK,OM,,T,W,E,,6d3b1662cb3ae732163a5941bc5b3ec1d206fc81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,16031,kg,PT,NAM,,T,W,I,b59bc78d324d72ed3133abe02e35cdff0687ee02,6d46b7079c2ab76d1d4bc713129c09ff4bcb0903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,1989,kg,KP,NAM,,T,W,E,,6d5c17b0a1f3f28d8715f573a4db3d300d79c68c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,800,kg,TW,VU,,T,W,E,,6d8a503dcee7d8a86118ac83e5c9834baef84b87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,2177,kg,KR,TW,,T,W,I,db0c8072a4bd52071bf0abb1f4871b9042a8d5ea,6dac42ff668c61e5c75132b110a1e492b7c7ccbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,24896,kg,KR,ZA,,T,W,I,8c2f63160d8382a4e13d735d8d375825bb13ada2,6dbe3da5104acdf31e77b0a51ef89949bfe528dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,6,kg,HK,NI,,T,W,I,,6dc6472ccc993afdd7b3f8596619c1e7e256246c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrna mokarran,14.55,kg,HK,NI,,T,W,I,,6dc6472ccc993afdd7b3f8596619c1e7e256246c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,5000,kg,ES,NAM,,T,W,E,,6dcb755dea24105fe3ce39b01111b15483ceb8df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Alopiidae,Alopias,Alopias pelagicus,220,kg,CN,MX,,T,W,E,,6de31e175e711cbb4def9b875d0557d5e19fce4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,202.26,kg,CN,MX,,T,W,E,,6de31e175e711cbb4def9b875d0557d5e19fce4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,372,kg,SG,LK,,T,W,I,bacb5f52a678d6121067553bcf644c5474501470,6e1691ae9890457f837f9d734cadf4dc5ef641c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna zygaena,50,kg,SG,LK,,T,W,I,bacb5f52a678d6121067553bcf644c5474501470,6e1691ae9890457f837f9d734cadf4dc5ef641c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,284,kg,HK,MX,,T,W,I,,6e187cfc9e5093284bc6e676254f4744432a33a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna lewini,200,kg,HK,MX,,T,W,I,,6e26f26770b57d0cdc06fa699bbc53ffe6d0e2ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna zygaena,300,kg,HK,MX,,T,W,I,,6e26f26770b57d0cdc06fa699bbc53ffe6d0e2ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,1000,kg,HK,YE,,T,W,E,,6e32d84fd0add08d9333acb21056a66ae823956d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,24742,kg,KR,ES,,T,O,I,8c8f2a294fb40363411350519aa71c1435833bae,6e34ea90104349c5bcc3d88d5c6b0e0592e1d843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Sphyrnidae,Sphyrna,Sphyrna lewini,99.1,kg,HK,MX,,T,W,I,,6e45c5b39c97dc128ac015a7ef142659341d9c43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Rhincodontidae,Rhincodon,Rhincodon typus,0.3,g,SA,MV,,S,W,E,,6e4fbc10e96d4a61925e6f64e186aa38801b6451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrna zygaena,804.6,kg,HK,MX,,T,W,I,,6e50824fd371f23bb4b9333ede5d3c83b7c9f508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,3700,kg,SG,ES,,T,X,I,9233e39e4371583f8aa41f1e466d99eb7ee189fa,6e57c267a0b6a774d178d2adf63b3b81047f8f9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,24502,kg,KR,TW,,T,W,I,9f5dcaba51bfcee28a7608cd8ba039d0b5a2405b,6e948a0aa2f9003982051c3fd959d005ac81dfea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,1921.4,kg,SG,ES,,T,O,I,5dff536fc3c89361756045e820892bf09da2a44a,6ea0d0da9d6fb7debd07054295543f90dae2f852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1240,kg,HK,LK,,T,W,E,,6ea6842c22d3336e27747e6a37c1b7771e5caff5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,1017.23,kg,HK,ES,HS,T,O,E,,6eaddaf602c2535dbf3665e696eba571f412d083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,100.1,kg,HK,MX,,T,W,I,,6eb6f5d596fda5ca37fa08abcef2c2ebeb9d5ef2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,158.2,kg,HK,MX,,T,W,I,,6eb6f5d596fda5ca37fa08abcef2c2ebeb9d5ef2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus longimanus,243,kg,CN,KE,,T,W,E,,6ecb8ecc6059741d2c895bb3cd3f97b833c2ccf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,35,kg,CN,KE,,T,W,E,,6ecb8ecc6059741d2c895bb3cd3f97b833c2ccf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,284.85,kg,HK,MA,,T,W,I,,6eda2c92883dbadd81f4633079689eed900275ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias spp.,502.95,kg,HK,SV,,T,W,E,,6ef6de84f0e38a923bd940b23cda68faf1cf319c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,1547.85,kg,HK,SV,,T,W,E,,6ef6de84f0e38a923bd940b23cda68faf1cf319c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrna lewini,46.9,kg,HK,SV,,T,W,E,,6ef6de84f0e38a923bd940b23cda68faf1cf319c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Sphyrnidae,Sphyrna,Sphyrna mokarran,36.75,kg,HK,SV,,T,W,E,,6ef6de84f0e38a923bd940b23cda68faf1cf319c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias pelagicus,3504.54,kg,HK,CR,,T,,E,,6ef86e561a618ecb0937aa2479eca171a3db28ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Lamnidae,Isurus,Isurus oxyrinchus,1505.5,kg,SG,SN,,T,W,I,bac839ab3e5709839a44333fb3477c72f0ba55c7,6f0f7ba5a576a8ee67e4e5c77f93ae66a77d9e3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,287,kg,HK,MX,,T,W,I,,6f110089c87c44cc4028f106e3402f6c717c6e3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,4290.98,kg,HK,ID,,T,W,I,,6f237957705d775d64dcf46643e93f6894893a81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Lamnidae,Lamna,Lamna nasus,13.3,kg,AU,NZ,,T,W,I,8d49e3b5ffc099aca18428edd1e361bcf10fd07f,6f45c4c2a18b20877e66ffe4ccea52b8f5d89e75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Lamnidae,Isurus,Isurus oxyrinchus,5145,kg,KR,ZA,,T,W,I,,6f5efee839b93ae764c9158bdc1a1ceedb96cdff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lamnidae,Isurus,Isurus oxyrinchus,320.9,kg,HK,MA,,T,W,E,,6f640c33df0ccf0107f26d46973a61979d23b0f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Sphyrnidae,Sphyrna,Sphyrna zygaena,876,kg,CN,MX,,T,W,E,,6f80e1d97faeb273cad06bb5204deaa24d862102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Carcharhinidae,Carcharhinus,Carcharhinus falciformis,159.93,kg,CN,MX,,T,W,E,,6f865943deebb0b15a6cfc38a5be0d482569ec91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Alopiidae,Alopias,Alopias superciliosus,220,kg,HK,OM,,T,W,E,,6fa8bb8ad544c670617215a3437abc5011fa3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
